timestamp,state,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pressure,altitude,gps_lat,gps_lon,gps_alt,battery_voltage,event_flags,error_code
33940,DESCENT,-0.3654,-0.0386,0.9722,-0.00885,0.00521,0.00247,81096.8,1837.3,39.920105,32.854126,1837.4,8.397,4,OK
33950,DESCENT,-0.3512,0.0151,1.0856,-0.00891,-0.0095,-0.00821,81142.7,1835.2,39.920088,32.854135,1835.2,8.397,4,OK
33960,DESCENT,-0.4375,-0.0024,0.9689,0.00831,-0.00563,0.01819,81182.3,1834.7,39.92008,32.854167,1834.9,8.397,4,OK
33970,DESCENT,-0.3624,-0.0986,1.0512,-0.00563,-0.02192,0.00333,81072.2,1832.4,39.92011,32.854146,1832.4,8.397,4,OK
33980,DESCENT,-0.3368,-0.0277,0.9719,0.00819,-0.0041,0.00721,81150.9,1832.0,39.920119,32.854024,1831.9,8.397,4,OK
33990,DESCENT,-0.3109,-0.0017,1.0124,-0.00099,-0.00621,-0.00247,81140.7,1831.1,39.920042,32.854116,1831.2,8.397,4,OK
34000,DESCENT,-0.3011,-0.0578,0.9626,0.00169,-0.00181,0.01106,81109.6,1829.9,39.920062,32.854122,1829.8,8.397,4,OK
34010,DESCENT,-0.3413,-0.0617,0.9943,-0.00855,0.00066,-0.00089,81303.0,1827.8,39.9201,32.85408,1827.8,8.397,4,OK
34020,DESCENT,-0.3998,-0.0761,0.92,4e-05,0.00473,-0.0033,81233.3,1827.3,39.92009,32.854115,1827.3,8.397,4,OK
34030,DESCENT,-0.3926,0.0609,0.976,0.00163,0.01757,0.00432,81176.1,1825.5,39.920127,32.854089,1825.4,8.397,4,OK
34040,DESCENT,-0.3518,-0.067,0.9689,0.00305,0.00961,0.00425,81219.9,1824.1,39.920139,32.854082,1824.2,8.397,4,OK
34050,DESCENT,-0.3288,0.0378,1.0758,-0.01807,0.00312,-0.00048,81197.1,1823.3,39.920115,32.854128,1823.3,8.397,4,OK
34060,DESCENT,-0.3023,-0.0021,1.1235,-0.0084,0.00831,-0.01699,81242.3,1821.9,39.920096,32.85409,1821.9,8.397,4,OK
34070,DESCENT,-0.3015,0.0372,0.9526,-0.00367,-2e-05,0.01675,81450.7,1821.0,39.920121,32.854112,1821.1,8.397,4,OK
34080,DESCENT,-0.3068,0.0435,0.96,0.01773,-0.001,-0.01531,81220.3,1820.5,39.920137,32.854099,1820.4,8.397,4,OK
34090,DESCENT,-0.3389,-0.0032,1.012,-0.00185,0.00745,0.00569,81281.4,1818.9,39.920104,32.854079,1818.8,8.397,4,OK
34100,DESCENT,-0.3695,-0.008,0.9896,0.00138,-0.00229,0.01307,81281.5,1818.5,39.92012,32.854173,1818.4,8.397,4,OK
34110,DESCENT,-0.4511,-0.007,1.0544,0.00148,-0.00927,0.00329,81228.4,1817.0,39.920015,32.854099,1816.9,8.397,4,OK
34120,DESCENT,-0.3821,-0.0094,1.0015,-0.01326,-0.01375,-0.01098,81318.2,1814.7,39.920089,32.85411,1814.5,8.397,4,OK
34130,DESCENT,-0.3872,0.0124,0.9505,0.00025,-0.00513,0.01314,81344.5,1814.2,39.920065,32.854079,1814.2,8.397,4,OK
34140,DESCENT,-0.3672,-0.0407,1.0601,-0.01891,-0.01044,-0.01898,81411.7,1813.1,39.92011,32.85412,1813.0,8.397,4,OK
34150,DESCENT,-0.4008,0.0251,1.041,-0.00164,0.00274,0.01891,81326.8,1812.0,39.920087,32.854131,1812.1,8.397,4,OK
34160,DESCENT,-0.4381,0.009,1.0502,-0.02032,0.00871,0.01427,81375.9,1809.4,39.92012,32.85405,1809.4,8.397,4,OK
34170,DESCENT,-0.3874,0.011,0.9466,0.00468,0.00949,0.00399,81409.0,1810.1,39.92015,32.854102,1810.1,8.397,4,OK
34180,DESCENT,-0.3923,-0.045,1.1035,0.01821,-0.00328,-0.00421,81350.1,1807.2,39.920078,32.854085,1807.1,8.397,4,OK
34190,DESCENT,-0.3217,0.0718,1.0444,-0.0044,0.00546,0.00454,81444.4,1807.8,39.920123,32.854081,1807.9,8.397,4,OK
34200,DESCENT,-0.3886,-0.0577,0.9538,0.00379,-0.00159,0.00964,81437.1,1806.8,39.920086,32.854113,1806.7,8.397,4,OK
34210,DESCENT,-0.2364,0.0151,0.9795,0.00481,-0.01271,-0.00166,81512.7,1804.0,39.920127,32.854073,1803.8,8.397,4,OK
34220,DESCENT,-0.3612,0.0701,0.9736,-0.00262,0.00302,0.00355,81379.2,1803.2,39.920152,32.854101,1803.2,8.397,4,OK
34230,DESCENT,-0.2903,0.003,1.0142,0.00098,0.00558,0.00377,81400.9,1802.3,39.920099,32.854126,1802.4,8.397,4,OK
34240,DESCENT,-0.2872,0.0093,0.9713,0.00799,0.01324,0.01042,81459.2,1801.4,39.92009,32.854094,1801.3,8.397,4,OK
34250,DESCENT,-0.4975,0.0034,1.0002,0.00041,-0.00834,0.0172,81584.8,1799.6,39.92008,32.854133,1799.6,8.397,4,OK
34260,DESCENT,-0.3067,-0.0093,0.9793,0.00224,-0.01095,-0.02693,81484.0,1797.9,39.920071,32.854096,1797.8,8.397,4,OK
34270,DESCENT,-0.3892,0.0117,1.0051,-0.0191,-0.01044,0.00115,81477.6,1797.7,39.920079,32.854079,1797.7,8.397,4,OK
34280,DESCENT,-0.4112,0.0118,0.9654,0.00672,0.01324,-0.00448,81542.2,1796.1,39.920068,32.854055,1796.0,8.397,4,OK
34290,DESCENT,-0.3999,-0.1005,1.072,-0.0091,0.00444,-0.00208,81518.5,1795.3,39.920092,32.854071,1795.2,8.397,4,OK
34300,DESCENT,-0.4393,-0.0032,1.0332,-0.00371,0.00653,0.01986,81441.1,1794.0,39.920096,32.854092,1794.0,8.397,4,OK
34310,DESCENT,-0.3387,0.0401,1.0434,-0.01511,0.00018,-0.00972,81690.7,1792.6,39.920074,32.854087,1792.5,8.397,4,OK
34320,DESCENT,-0.362,0.0788,0.9526,0.00817,-0.0048,-0.01229,81503.8,1791.3,39.920125,32.854069,1791.4,8.397,4,OK
34330,DESCENT,-0.3742,0.0876,0.9748,0.00853,0.00586,-0.00988,81488.1,1790.5,39.920099,32.854111,1790.5,8.397,4,OK
34340,DESCENT,-0.3905,0.0625,0.9721,0.0097,0.00129,0.00179,81585.7,1789.7,39.920075,32.854095,1789.8,8.397,4,OK
34350,DESCENT,-0.414,-0.0184,1.085,-0.0041,-0.00274,-0.00643,81618.1,1788.2,39.920081,32.854151,1788.1,8.397,4,OK
34360,DESCENT,-0.3513,-0.0402,1.121,-0.01442,-0.00901,0.02084,81620.1,1786.9,39.920091,32.854158,1786.7,8.397,4,OK
34370,DESCENT,-0.4261,-0.0544,0.9643,-0.00774,-0.00928,-0.0091,81638.1,1785.3,39.920083,32.854006,1785.3,8.397,4,OK
34380,DESCENT,-0.3657,0.0372,0.9839,-0.00022,0.01079,0.00578,81684.9,1784.7,39.920069,32.854156,1784.4,8.397,4,OK
34390,DESCENT,-0.3934,0.0724,1.0186,0.00866,-0.0148,-0.0133,81640.5,1783.5,39.920092,32.854144,1783.6,8.397,4,OK
34400,DESCENT,-0.3287,-0.0794,0.9973,-0.00653,0.00451,-0.00015,81689.6,1782.8,39.920072,32.854132,1782.7,8.397,4,OK
34410,DESCENT,-0.375,0.0365,0.9807,0.03269,-0.01261,-0.0072,81616.4,1780.7,39.920072,32.854096,1780.7,8.397,4,OK
34420,DESCENT,-0.375,-0.0585,0.9617,-0.0137,0.0088,0.01251,81639.3,1780.0,39.920093,32.854077,1780.0,8.397,4,OK
34430,DESCENT,-0.3508,-0.0257,1.0184,-0.01838,-0.01781,-0.00332,81756.6,1779.1,39.920121,32.854095,1779.2,8.397,4,OK
34440,DESCENT,-0.3661,-0.0173,1.0769,0.01341,0.00063,0.00467,81583.5,1777.2,39.920079,32.854126,1777.2,8.397,4,OK
34450,DESCENT,-0.3116,-0.0571,0.9694,0.01027,-0.01998,-0.0057,81747.0,1776.6,39.920094,32.85411,1776.6,8.397,4,OK
34460,DESCENT,-0.3663,0.0253,0.9724,-0.01334,0.00753,0.00643,81680.4,1775.6,39.920103,32.854076,1775.6,8.397,4,OK
34470,DESCENT,-0.3025,-0.0126,1.0062,-0.01524,0.00324,-0.02118,81846.4,1773.1,39.92009,32.85415,1773.0,8.397,4,OK
34480,DESCENT,-0.3998,-0.0706,1.0172,0.0012,-0.00749,-0.00901,81824.3,1773.0,39.920105,32.854126,1773.0,8.397,4,OK
34490,DESCENT,-0.3349,-0.0483,1.0536,0.00142,0.00518,-0.00978,81726.6,1771.3,39.920098,32.854093,1771.2,8.397,4,OK
34500,DESCENT,-0.3996,-0.0286,1.0255,-0.00846,0.00445,-0.00134,81826.4,1770.5,39.920105,32.854104,1770.6,8.397,4,OK
34510,DESCENT,-0.3361,-0.0283,1.0335,0.01277,0.00428,0.00566,81764.6,1768.7,39.920065,32.854091,1768.8,8.397,4,OK
34520,DESCENT,-0.3492,0.0604,0.9762,-0.00738,-0.00877,-0.00383,81788.1,1767.0,39.920101,32.854063,1767.0,8.397,4,OK
34530,DESCENT,-0.339,0.035,0.9629,0.01678,0.00456,0.00311,81766.9,1767.1,39.92009,32.854122,1767.0,8.397,4,OK
34540,DESCENT,-0.3145,0.001,0.9912,0.00853,0.0209,0.00293,81808.7,1766.2,39.920082,32.854072,1766.1,8.397,4,OK
34550,DESCENT,-0.2998,-0.0255,0.9999,0.00234,0.00587,-0.00399,81910.4,1764.3,39.920092,32.85408,1764.3,8.397,4,OK
34560,DESCENT,-0.4207,0.021,0.9735,0.00765,0.00179,0.0116,81909.9,1762.9,39.920138,32.854151,1763.0,8.397,4,OK
34570,DESCENT,-0.314,-0.1112,0.9919,0.00963,0.00862,-0.01062,81886.2,1763.1,39.920065,32.85406,1762.9,8.397,4,OK
34580,DESCENT,-0.3691,-0.0322,1.0288,-0.01644,-0.0107,0.00465,81907.9,1760.5,39.920087,32.854155,1760.5,8.397,4,OK
34590,DESCENT,-0.3164,-0.0376,1.0108,-0.00954,-0.0211,0.0014,81845.5,1760.3,39.920075,32.854089,1760.4,8.397,4,OK
34600,DESCENT,-0.3744,0.0281,0.9827,-0.0018,0.00785,0.01122,81931.8,1758.9,39.920137,32.854067,1758.9,8.397,4,OK
34610,DESCENT,-0.4333,-0.0518,1.0719,0.00538,-0.00217,0.00546,81924.8,1757.1,39.920117,32.854162,1757.1,8.397,4,OK
34620,DESCENT,-0.2392,-0.0046,0.9881,0.00604,0.00981,-0.0052,81882.3,1756.3,39.920065,32.854102,1756.3,8.397,4,OK
34630,DESCENT,-0.2341,-0.0906,0.9582,0.00207,-0.00261,-0.01259,81972.4,1755.7,39.920147,32.854037,1755.8,8.397,4,OK
34640,DESCENT,-0.3597,-0.035,1.0473,-0.01963,0.01497,0.00392,81998.1,1753.6,39.92011,32.854083,1753.5,8.397,4,OK
34650,DESCENT,-0.4136,-0.0705,0.9951,-0.0125,-0.00869,0.00044,81866.6,1752.6,39.920081,32.854106,1752.7,8.397,4,OK
34660,DESCENT,-0.3619,-0.0158,1.072,0.00458,0.00188,8e-05,81975.9,1751.4,39.920092,32.854077,1751.4,8.397,4,OK
34670,DESCENT,-0.3959,0.049,0.9689,-0.01696,-0.01316,-0.01278,81900.9,1750.5,39.920112,32.854091,1750.6,8.397,4,OK
34680,DESCENT,-0.3398,0.0775,0.9664,-0.01969,-0.00125,0.00178,82002.8,1747.8,39.920031,32.854154,1747.8,8.397,4,OK
34690,DESCENT,-0.3315,0.0241,1.0472,-0.01268,-0.00129,0.01787,82024.0,1747.5,39.920073,32.854176,1747.5,8.397,4,OK
34700,DESCENT,-0.2829,0.0342,1.1013,0.00224,0.00049,-0.02027,81988.3,1746.2,39.920095,32.854082,1746.3,8.397,4,OK
34710,DESCENT,-0.3132,-0.0311,1.0116,0.01371,-0.00731,0.00048,82035.2,1745.5,39.920053,32.854117,1745.3,8.397,4,OK
34720,DESCENT,-0.4018,-0.0482,1.019,-0.00027,0.00758,-0.0073,82088.3,1744.0,39.920065,32.854077,1744.1,8.397,4,OK
34730,DESCENT,-0.3436,0.0611,1.0023,-0.00017,-0.01616,0.00503,81997.3,1742.4,39.920053,32.854046,1742.2,8.397,4,OK
34740,DESCENT,-0.3574,0.003,1.064,-0.02851,0.00392,0.00315,81982.8,1742.0,39.920085,32.854067,1741.9,8.397,4,OK
34750,DESCENT,-0.3635,0.0353,0.9737,0.0006,0.00395,0.00331,82130.3,1741.3,39.920118,32.854134,1741.4,8.397,4,OK
34760,DESCENT,-0.4137,-0.0687,1.005,-0.00553,0.00648,0.00304,82033.7,1739.4,39.920076,32.854033,1739.5,8.397,4,OK
34770,DESCENT,-0.3254,-0.0266,1.0637,0.00091,0.00639,0.01301,82110.7,1738.6,39.920103,32.854086,1738.6,8.397,4,OK
34780,DESCENT,-0.3164,-0.0843,0.9978,0.00669,0.00287,-0.01211,82216.6,1737.3,39.920077,32.854075,1737.3,8.397,4,OK
34790,DESCENT,-0.2733,-0.0146,0.9236,0.0137,0.00628,-0.0009,82128.0,1735.7,39.920052,32.85405,1735.7,8.397,4,OK
34800,DESCENT,-0.3336,-0.0143,1.0026,-0.01397,0.00156,-0.00725,82136.6,1734.5,39.920096,32.854122,1734.6,8.397,4,OK
34810,DESCENT,-0.2978,-0.0316,1.0731,0.00856,-0.00712,0.00453,82210.2,1733.3,39.920108,32.854109,1733.2,8.397,4,OK
34820,DESCENT,-0.4016,-0.0275,1.0291,-3e-05,-0.02393,-0.00198,82232.8,1731.8,39.920067,32.854167,1731.9,8.397,4,OK
34830,DESCENT,-0.3526,0.016,0.9941,-0.01087,0.00713,0.00169,82170.0,1730.6,39.920081,32.854111,1730.5,8.397,4,OK
34840,DESCENT,-0.3226,0.0294,0.9477,0.01307,-0.02497,0.0109,82243.9,1729.5,39.920139,32.854085,1729.5,8.397,4,OK
34850,DESCENT,-0.3875,-0.0208,0.9765,0.00753,0.00681,-0.00177,82191.3,1728.5,39.920053,32.854064,1728.6,8.397,4,OK
34860,DESCENT,-0.3733,-0.06,0.994,-0.00273,-0.00692,0.00127,82146.0,1727.6,39.920103,32.854134,1727.6,8.397,4,OK
34870,DESCENT,-0.3725,0.0747,1.059,-0.00526,-0.00156,-0.0106,82201.9,1725.1,39.920089,32.854115,1725.2,8.397,4,OK
34880,DESCENT,-0.379,0.0795,1.0711,0.01777,-0.00657,0.0082,82294.8,1724.4,39.920122,32.854026,1724.4,8.397,4,OK
34890,DESCENT,-0.3461,0.0454,0.936,-0.00808,-0.00215,0.0041,82281.1,1724.2,39.920116,32.854126,1724.3,8.397,4,OK
34900,DESCENT,-0.2034,0.0143,1.0155,0.01154,-0.01218,0.01259,82256.0,1722.2,39.920114,32.854081,1722.2,8.397,4,OK
34910,DESCENT,-0.2844,-0.0002,0.999,0.00442,-0.00207,-0.00291,82348.1,1720.3,39.920069,32.854157,1720.3,8.397,4,OK
34920,DESCENT,-0.2756,0.0023,0.9909,-0.00314,-0.00102,-0.01228,82145.9,1719.9,39.920092,32.854104,1719.8,8.397,4,OK
34930,DESCENT,-0.3192,0.0527,0.9985,0.00355,0.018,0.00501,82357.9,1718.9,39.920101,32.85407,1718.9,8.397,4,OK
34940,DESCENT,-0.3378,-0.0906,0.9561,-0.00775,-0.00154,-0.0091,82339.1,1718.4,39.920079,32.854039,1718.3,8.397,4,OK
34950,DESCENT,-0.3582,-0.0827,0.9935,-0.00249,-0.01939,-0.00043,82364.3,1716.5,39.920113,32.854143,1716.3,8.397,4,OK
34960,DESCENT,-0.2007,-0.0727,0.9476,-0.00432,0.02,0.00958,82302.8,1714.4,39.9201,32.854091,1714.4,8.397,4,OK
34970,DESCENT,-0.3438,-0.0184,1.0148,-0.00701,0.01132,0.01064,82340.4,1714.0,39.920147,32.854156,1713.8,8.397,4,OK
34980,DESCENT,-0.2389,-0.0233,1.0855,0.00835,0.00547,0.02333,82361.0,1712.3,39.920105,32.854093,1712.1,8.397,4,OK
34990,DESCENT,-0.3622,-0.018,0.9939,0.00964,0.01169,-0.00259,82371.4,1711.3,39.920076,32.854099,1711.2,8.397,4,OK
35000,DESCENT,-0.3178,0.0353,0.9644,0.00424,0.00135,0.01049,82431.0,1709.0,39.920085,32.854059,1708.8,8.397,4,OK
35010,DESCENT,-0.2443,0.0817,1.0053,-0.01579,-0.01579,-0.00147,82359.5,1708.5,39.920101,32.854145,1708.5,8.396,4,OK
35020,DESCENT,-0.4144,-0.0315,0.9898,-0.0007,0.01202,0.01054,82369.9,1708.1,39.920085,32.854127,1708.2,8.396,4,OK
35030,DESCENT,-0.2465,0.0334,0.9205,0.00505,-0.00314,0.00447,82302.9,1706.4,39.92008,32.854112,1706.5,8.396,4,OK
35040,DESCENT,-0.2488,-0.0287,0.9813,0.01123,-0.01406,0.00863,82457.5,1706.1,39.920125,32.854077,1706.0,8.396,4,OK
35050,DESCENT,-0.3582,0.0151,1.0141,0.00635,-0.001,-0.00477,82465.2,1704.7,39.920112,32.85412,1704.7,8.396,4,OK
35060,DESCENT,-0.3525,0.0241,1.0072,0.00352,-0.01105,-0.00464,82422.1,1703.4,39.920104,32.854102,1703.4,8.396,4,OK
35070,DESCENT,-0.3098,0.0258,0.9318,0.00742,-0.01186,-0.00355,82472.4,1702.0,39.920083,32.854065,1701.9,8.396,4,OK
35080,DESCENT,-0.3271,-0.0689,0.9678,0.00268,0.00362,0.01342,82434.0,1701.0,39.920041,32.854047,1700.9,8.396,4,OK
35090,DESCENT,-0.3511,-0.0282,0.9696,-0.00762,0.01708,-0.00033,82542.9,1699.5,39.920124,32.854087,1699.6,8.396,4,OK
35100,DESCENT,-0.2691,-0.0153,1.018,-0.00844,-0.01649,0.0046,82493.5,1698.2,39.920145,32.85409,1698.1,8.396,4,OK
35110,DESCENT,-0.3736,-0.0363,0.9354,-0.00869,-0.00895,0.00477,82469.8,1696.9,39.920119,32.854117,1696.9,8.396,4,OK
35120,DESCENT,-0.3617,-0.0051,1.0191,-0.00945,0.01896,-0.00027,82517.1,1695.9,39.920131,32.854142,1695.9,8.396,4,OK
35130,DESCENT,-0.3268,-0.0226,0.9223,0.01471,0.00742,0.00034,82568.0,1694.3,39.920106,32.854086,1694.3,8.396,4,OK
35140,DESCENT,-0.2838,0.0216,1.0148,0.02208,-0.0018,-0.01718,82528.9,1693.0,39.920115,32.854129,1693.0,8.396,4,OK
35150,DESCENT,-0.222,-0.0037,0.9413,-0.02025,0.01297,-0.00764,82596.2,1692.1,39.920068,32.854071,1692.1,8.396,4,OK
35160,DESCENT,-0.3811,-0.0232,1.0028,0.0097,0.00353,-0.00863,82563.4,1691.6,39.920078,32.854066,1691.4,8.396,4,OK
35170,DESCENT,-0.297,0.0854,0.9608,-0.01488,0.00918,0.00652,82528.3,1689.6,39.920068,32.854109,1689.5,8.396,4,OK
35180,DESCENT,-0.3201,-0.0875,0.9346,-0.00728,0.0009,0.00049,82541.4,1689.2,39.920108,32.854072,1689.4,8.396,4,OK
35190,DESCENT,-0.3441,0.0098,1.0297,0.0151,0.00918,-0.00149,82648.2,1688.2,39.92007,32.854102,1688.2,8.396,4,OK
35200,DESCENT,-0.2999,0.0801,0.9079,0.006,0.00443,0.01465,82731.1,1687.0,39.920093,32.854119,1687.0,8.396,4,OK
35210,DESCENT,-0.4232,-0.0217,1.0081,0.01274,-0.0065,-0.01292,82618.5,1684.7,39.920115,32.854154,1684.8,8.396,4,OK
35220,DESCENT,-0.3432,0.0212,0.9661,0.00374,-0.01364,0.01093,82688.2,1683.5,39.920106,32.854144,1683.3,8.396,4,OK
35230,DESCENT,-0.2524,0.026,0.9549,0.00054,0.0089,-0.01788,82677.9,1682.7,39.920117,32.854055,1682.6,8.396,4,OK
35240,DESCENT,-0.3842,-0.0295,1.0545,-0.00343,0.00964,-0.01049,82640.7,1681.1,39.920115,32.854093,1681.2,8.396,4,OK
35250,DESCENT,-0.4108,-0.0768,1.0277,0.00659,-0.00123,-0.01632,82718.7,1680.2,39.920095,32.854103,1680.0,8.396,4,OK
35260,DESCENT,-0.3184,0.0264,1.0114,0.00488,0.00329,-0.01341,82817.2,1678.7,39.920138,32.854129,1678.7,8.396,4,OK
35270,DESCENT,-0.3207,-0.0043,1.0477,-0.02686,0.00857,0.00876,82710.7,1678.8,39.920086,32.854104,1678.9,8.396,4,OK
35280,DESCENT,-0.3713,-0.0001,0.9187,0.02469,0.00832,0.00559,82770.1,1676.4,39.920072,32.854107,1676.4,8.396,4,OK
35290,DESCENT,-0.317,-0.0382,0.9146,0.01063,0.01562,-0.00926,82746.4,1675.8,39.9201,32.854054,1675.7,8.396,4,OK
35300,DESCENT,-0.3601,-0.0254,1.0164,0.00637,0.00365,0.00943,82850.9,1673.8,39.920077,32.854092,1673.8,8.396,4,OK
35310,DESCENT,-0.3229,-0.034,0.8882,0.00802,-0.01022,-0.00491,82801.3,1672.2,39.920085,32.854014,1672.2,8.396,4,OK
35320,DESCENT,-0.3117,-0.0494,0.9614,0.00987,0.00079,-0.00023,82822.7,1670.9,39.920124,32.854073,1670.9,8.396,4,OK
35330,DESCENT,-0.1992,-0.0001,0.9951,0.00767,-0.00882,0.00933,82830.9,1669.6,39.920125,32.854128,1669.6,8.396,4,OK
35340,DESCENT,-0.3296,0.0124,1.0461,-0.00141,0.00159,0.00287,82857.5,1669.4,39.920074,32.854125,1669.4,8.396,4,OK
35350,DESCENT,-0.2353,0.0607,0.9572,-0.00438,-0.01031,0.00507,82882.7,1667.4,39.920119,32.854108,1667.2,8.396,4,OK
35360,DESCENT,-0.3128,0.0469,0.962,0.00837,-0.00337,-0.00467,82887.9,1665.9,39.920087,32.854138,1666.0,8.396,4,OK
35370,DESCENT,-0.31,-0.0277,0.9894,0.01053,0.00482,-0.00412,82906.5,1665.3,39.920101,32.854084,1665.2,8.396,4,OK
35380,DESCENT,-0.3338,0.1272,1.0902,-0.00715,0.00684,0.01256,82923.8,1664.9,39.9201,32.854131,1664.8,8.396,4,OK
35390,DESCENT,-0.3551,0.0521,1.1032,0.01052,-0.01327,0.0059,82867.7,1662.1,39.920089,32.854122,1662.0,8.396,4,OK
35400,DESCENT,-0.282,0.0001,0.9828,0.0068,0.00341,-0.00343,82840.2,1662.5,39.920044,32.854096,1662.5,8.396,4,OK
35410,DESCENT,-0.3691,0.0201,1.0522,-0.00023,0.00052,0.0045,82829.5,1660.5,39.920089,32.854091,1660.4,8.396,4,OK
35420,DESCENT,-0.2972,0.0427,0.881,-0.01433,-0.02405,-0.00274,82917.2,1659.2,39.920123,32.854098,1659.1,8.396,4,OK
35430,DESCENT,-0.3305,0.0479,1.0724,-0.01237,-0.01615,-0.00936,82965.1,1658.3,39.920108,32.854105,1658.4,8.396,4,OK
35440,DESCENT,-0.2526,-0.0532,0.9305,-0.00965,0.00393,-0.01686,82987.3,1656.5,39.920106,32.854127,1656.4,8.396,4,OK
35450,DESCENT,-0.2106,-0.0244,0.955,0.00717,-0.01797,-0.02426,82898.1,1655.9,39.920085,32.854131,1656.0,8.396,4,OK
35460,DESCENT,-0.2785,0.0208,0.9248,-0.00713,-0.02412,0.00185,82924.3,1654.7,39.920097,32.854066,1654.8,8.396,4,OK
35470,DESCENT,-0.3197,0.0117,0.8962,0.00654,0.01632,0.00129,82970.1,1652.9,39.920085,32.854169,1653.0,8.396,4,OK
35480,DESCENT,-0.1959,-0.0061,1.118,-0.00739,-0.00172,-0.01013,82940.6,1651.1,39.920077,32.854078,1651.2,8.396,4,OK
35490,DESCENT,-0.2527,0.0089,1.0973,-0.00423,0.00917,-0.01182,83097.4,1650.7,39.920118,32.854051,1650.6,8.396,4,OK
35500,DESCENT,-0.2984,-0.039,1.0707,-0.007,-0.00602,0.006,82962.8,1649.1,39.9201,32.854101,1649.0,8.396,4,OK
35510,DESCENT,-0.2915,0.039,1.0403,0.0208,-0.00067,-0.00645,82980.1,1649.1,39.920151,32.854084,1649.0,8.396,4,OK
35520,DESCENT,-0.2838,-0.0013,0.8537,0.01012,0.00385,-0.00112,83036.5,1647.4,39.920075,32.854113,1647.4,8.396,4,OK
35530,DESCENT,-0.3156,-0.0272,0.9738,0.00432,-0.0075,-0.01175,83040.2,1646.3,39.920121,32.854092,1646.2,8.396,4,OK
35540,DESCENT,-0.3576,0.014,0.9487,-0.02781,0.00463,0.00877,83011.4,1645.2,39.920128,32.85412,1645.3,8.396,4,OK
35550,DESCENT,-0.3074,0.0838,1.0096,-0.02195,0.01204,0.00746,83042.0,1643.6,39.920102,32.854152,1643.6,8.396,4,OK
35560,DESCENT,-0.2597,-0.0206,1.0429,0.01154,0.01716,-0.00332,83148.7,1642.5,39.920142,32.854057,1642.6,8.396,4,OK
35570,DESCENT,-0.33,-0.0311,0.9409,-0.00905,0.00303,0.00034,83234.3,1640.2,39.920087,32.854053,1640.3,8.396,4,OK
35580,DESCENT,-0.3401,-0.0337,1.0732,0.00124,0.00614,-0.00522,83071.2,1639.9,39.920078,32.854086,1639.8,8.396,4,OK
35590,DESCENT,-0.2701,0.0862,1.0572,-0.00171,-0.01494,-0.01324,83040.9,1639.4,39.920061,32.854085,1639.3,8.396,4,OK
35600,DESCENT,-0.2681,-0.0307,1.0891,-0.01434,0.01117,0.00808,83143.1,1637.3,39.92011,32.854066,1637.1,8.396,4,OK
35610,DESCENT,-0.3605,-0.0258,0.975,-0.00724,0.00953,-0.00333,83167.1,1635.7,39.920102,32.854101,1635.7,8.396,4,OK
35620,DESCENT,-0.2556,0.062,0.9181,-0.00788,-0.0035,-0.00735,83210.4,1634.4,39.920077,32.854021,1634.4,8.396,4,OK
35630,DESCENT,-0.3506,-0.0202,0.982,-0.01023,0.00363,0.00289,83119.4,1633.9,39.920085,32.85414,1633.9,8.396,4,OK
35640,DESCENT,-0.2997,0.0146,1.0372,-0.00875,0.01544,0.01008,83175.8,1632.3,39.920104,32.854094,1632.4,8.396,4,OK
35650,DESCENT,-0.3717,0.0376,1.0057,-0.00634,-0.00044,-0.00655,83155.0,1630.1,39.920114,32.85409,1630.1,8.396,4,OK
35660,DESCENT,-0.3443,0.0165,0.9641,0.01549,-0.01072,-0.00732,83207.7,1630.2,39.920063,32.854163,1630.1,8.396,4,OK
35670,DESCENT,-0.2739,-0.0205,1.0249,0.02088,0.00136,-0.00285,83119.0,1629.0,39.920083,32.854036,1629.0,8.396,4,OK
35680,DESCENT,-0.4272,0.0309,0.9235,0.01265,0.01897,0.004,83218.3,1627.4,39.920112,32.854103,1627.4,8.396,4,OK
35690,DESCENT,-0.3318,-0.0141,0.922,-0.00229,-0.00036,-0.00487,83309.5,1627.0,39.920111,32.854162,1627.1,8.396,4,OK
35700,DESCENT,-0.3183,0.019,0.9241,-0.00381,0.01028,-0.02574,83289.2,1625.8,39.920094,32.85411,1625.9,8.396,4,OK
35710,DESCENT,-0.2466,0.0087,0.9951,-0.02041,0.00446,-0.0042,83305.9,1623.5,39.920066,32.854104,1623.5,8.396,4,OK
35720,DESCENT,-0.2794,0.0199,1.0697,0.0077,-0.01844,-0.0024,83428.9,1622.1,39.920073,32.854047,1621.8,8.396,4,OK
35730,DESCENT,-0.2871,-0.0535,0.9968,-0.00485,0.00173,0.01418,83242.9,1621.4,39.920111,32.854114,1621.4,8.396,4,OK
35740,DESCENT,-0.4072,0.0392,0.9258,0.00998,0.01174,0.0136,83321.0,1619.8,39.920109,32.85404,1619.8,8.396,4,OK
35750,DESCENT,-0.2551,0.0625,1.0855,0.00747,0.00278,-0.01182,83403.6,1618.3,39.920124,32.85409,1618.3,8.396,4,OK
35760,DESCENT,-0.3592,0.0306,0.9816,0.016,0.01045,-0.00769,83365.9,1617.1,39.920088,32.854078,1617.1,8.396,4,OK
35770,DESCENT,-0.252,-0.1147,0.9597,0.00308,-0.00122,0.02244,83325.8,1617.5,39.920064,32.854055,1617.5,8.396,4,OK
